[491066, 709038, 568860, -661462, 133244, 821928, 15591, 911140]
[491506, 709189, 553451, -662607, 133708, 822493, 14734, 910779]
[492539, 709745, 547741, -660684, 134193, 823120, 16418, 910231]
[491989, 709546, 556161, -659407, 134174, 822899, 17479, 911392]
[491768, 709144, 556510, -661249, 133906, 822253, 15713, 912063]
[491534, 709216, 543024, -662549, 133857, 821836, 14842, 912235]
[490983, 708962, 535894, -661371, 133874, 821828, 16161, 911628]
[492271, 709109, 545776, -658987, 134317, 822427, 17825, 910992]
[491764, 708383, 551268, -660114, 133831, 821896, 15909, 910209]
[491086, 707926, 540188, -661782, 133564, 821368, 14069, 909081]
[491236, 708612, 533634, -660099, 134231, 821611, 15881, 910131]
[491723, 709058, 544348, -657878, 134314, 821726, 18317, 910977]
[491371, 708587, 553029, -659206, 133923, 822002, 17103, 910386]
[490779, 708369, 544621, -661111, 133875, 821899, 15615, 910085]
[491007, 708970, 538392, -660021, 134239, 822364, 17567, 911381]
[491002, 709684, 548098, -657927, 134639, 823364, 20148, 911081]
[491041, 709736, 561003, -658451, 134253, 822759, 19783, 910164]
[491293, 710156, 556971, -660437, 134450, 822567, 18515, 911078]
[491790, 710707, 548621, -660276, 134498, 823329, 19261, 911911]
[492223, 711391, 555699, -657649, 134902, 823724, 21984, 912065]
[492294, 711248, 569409, -657221, 134858, 822980, 22036, 911357]
[492201, 711166, 566218, -659361, 134843, 822751, 19723, 910530]
[492439, 711693, 556009, -659077, 135547, 822926, 20224, 910711]
[493404, 712340, 558963, -656620, 136288, 823506, 22840, 911780]
[493266, 712079, 573477, -655845, 136082, 823567, 23107, 911165]
[492722, 711826, 573863, -658167, 135944, 823734, 20901, 910948]
[492912, 711906, 563516, -659177, 135684, 823011, 20584, 911303]
[493416, 712222, 563961, -657429, 135749, 822983, 22539, 911063]
[492688, 711583, 577347, -656711, 135388, 822968, 22994, 910268]
[492411, 711119, 579531, -658845, 135255, 822673, 20775, 910022]
[492830, 711290, 568741, -659552, 135438, 823129, 20025, 910118]
[493136, 711671, 566561, -657757, 135780, 823854, 21863, 910606]
[493186, 711509, 579147, -656117, 135348, 822852, 22727, 908024]
[492617, 711228, 586693, -657799, 135121, 822024, 21051, 908644]
[491725, 711186, 577961, -659434, 135464, 822909, 20046, 910421]
[493186, 711668, 572544, -658302, 135584, 823315, 20808, 909006]
[494339, 712251, 583269, -655884, 135768, 822966, 22777, 908479]
[493353, 712082, 592063, -656592, 136092, 823018, 22079, 910796]
[492223, 711156, 583970, -659047, 135588, 822826, 19805, 909947]
[492961, 711192, 575286, -659025, 135263, 822668, 19896, 908420]
[493836, 711844, 584304, -656455, 135429, 822725, 22426, 908895]
[493439, 711459, 596531, -656833, 135017, 822500, 21806, 909086]
[491104, 710166, 591299, -659684, 134281, 822135, 19204, 907809]
[490524, 710324, 582329, -659885, 134243, 822747, 19901, 908109]
[492947, 711142, 588511, -657649, 133994, 822520, 22504, 907396]
[493284, 710944, 601965, -657548, 133302, 821798, 22699, 907193]
[492554, 710749, 599741, -659916, 132906, 821837, 20963, 907206]
[492852, 711369, 591024, -659884, 133038, 821836, 21949, 908209]
[493265, 711656, 595671, -658101, 132673, 821421, 23836, 906595]
[494019, 712209, 610024, -657047, 132993, 821223, 24619, 906797]
[492594, 711447, 611488, -659407, 132990, 821424, 22635, 905875]
[490416, 710939, 601798, -660778, 133351, 822572, 21725, 904109]
[491298, 711449, 602825, -658643, 133949, 823178, 24295, 906085]
[493418, 711701, 618194, -657118, 133691, 821938, 25143, 904413]
[493554, 711724, 622906, -658912, 133828, 822065, 23641, 904447]
[494259, 712160, 613324, -659664, 134469, 822597, 23446, 906742]
[494514, 712300, 610711, -657976, 134636, 822651, 25118, 907035]
[494381, 712076, 624029, -656232, 134572, 822911, 26289, 905125]
[492986, 711515, 631626, -657841, 134410, 822749, 24844, 905030]
[492979, 711264, 624232, -659378, 134199, 822693, 23270, 904139]
[493052, 711446, 619100, -658504, 134668, 823137, 24199, 902965]
[492626, 711114, 629184, -656854, 134453, 822814, 25667, 902329]
[492252, 710161, 639334, -658291, 133736, 821973, 24207, 903266]
[491994, 710136, 632299, -660026, 134248, 822225, 22503, 903248]
[491493, 710568, 624631, -658439, 134983, 822672, 23297, 901498]
[492537, 711091, 634423, -655919, 135456, 823429, 25815, 901506]
[493777, 711303, 646957, -656160, 135474, 823398, 25471, 902218]
[492799, 710870, 641901, -658483, 135317, 822742, 23474, 902302]
[491797, 710639, 631649, -659047, 135193, 822769, 23273, 901491]
[491571, 710641, 637503, -656939, 135028, 822338, 25446, 901125]
[493886, 711495, 652096, -655958, 135605, 823241, 26260, 902003]
[492331, 710862, 649841, -658471, 135442, 822933, 24111, 901423]
[493965, 711731, 640146, -658514, 135859, 823330, 24455, 902238]
[494741, 712413, 643802, -656067, 135946, 823549, 27138, 903181]
[492339, 711113, 658506, -655812, 134770, 822814, 26671, 900754]
[492743, 710547, 659577, -658141, 134358, 822873, 23993, 899492]
[492224, 710440, 649821, -658916, 134413, 823154, 23618, 900323]
