[-54204, -30063, -381601, -1304689, -1097075, 495517, -671211, 353209]
[-53175, -29260, -395617, -1304622, -1097032, 496012, -671704, 354863]
[-54079, -29456, -412921, -1305431, -1097896, 495554, -671657, 354346]
[-54032, -28895, -419427, -1304904, -1097904, 496101, -670230, 353893]
[-54567, -28639, -419106, -1304842, -1098476, 495709, -670417, 352851]
[-51289, -27776, -428093, -1305312, -1098649, 495789, -671446, 353521]
[-51703, -27272, -443186, -1305375, -1098381, 495370, -670776, 356159]
[-53371, -27469, -447866, -1305877, -1098821, 494927, -670029, 355332]
[-52451, -26449, -444337, -1305245, -1097911, 496409, -669037, 356271]
[-54152, -27025, -450877, -1306162, -1098167, 496536, -670958, 354429]
[-53118, -26791, -466070, -1306206, -1098026, 496463, -671121, 355233]
[-52729, -26595, -473706, -1306039, -1097989, 495488, -669632, 355832]
[-52946, -26732, -470561, -1305822, -1097996, 495114, -669262, 356317]
[-54176, -27136, -472442, -1306284, -1098263, 494906, -671120, 355790]
[-54682, -27111, -484494, -1306601, -1098222, 495219, -671846, 355888]
[-52532, -26104, -491786, -1305680, -1097659, 495564, -670215, 355886]
[-51998, -25236, -486211, -1305021, -1097230, 495498, -668456, 356463]
[-53121, -26020, -483739, -1306393, -1098242, 494183, -670529, 355287]
[-53382, -25880, -491689, -1306514, -1098225, 494196, -671180, 356486]
[-53063, -24836, -497189, -1305296, -1096992, 496071, -669091, 357719]
[-52804, -24736, -491962, -1305029, -1096995, 495976, -668097, 356814]
[-53361, -24819, -483461, -1305135, -1097139, 495324, -668770, 357384]
[-55716, -26313, -487364, -1306644, -1098732, 493480, -671214, 356819]
[-54214, -26207, -492313, -1306713, -1099121, 493277, -670676, 357695]
[-52644, -25157, -486044, -1304696, -1097816, 494338, -668593, 357858]
[-52036, -24762, -475635, -1304562, -1097879, 494152, -668381, 358995]
[-52411, -24941, -475902, -1305517, -1098649, 493309, -669649, 358941]
[-53218, -25047, -480470, -1305791, -1098866, 493774, -669587, 358386]
[-55593, -25847, -476374, -1306318, -1099498, 493223, -669220, 357058]
[-54041, -25516, -465071, -1306475, -1099698, 492825, -669162, 357274]
[-54162, -25892, -464701, -1307421, -1100403, 492167, -671037, 356642]
[-53813, -25514, -471176, -1306919, -1099763, 493099, -670623, 357721]
[-53571, -24593, -468956, -1305090, -1098496, 494189, -668047, 359764]
[-53658, -25244, -458353, -1305734, -1099476, 492994, -668076, 359634]
[-54006, -26302, -456519, -1307694, -1101194, 491671, -670602, 358234]
[-54064, -25696, -462103, -1307688, -1100716, 492033, -670452, 358855]
[-53022, -24788, -462054, -1306707, -1099517, 493601, -668621, 359741]
[-53776, -25569, -451097, -1307270, -1100279, 492759, -668687, 358941]
[-54949, -26297, -444235, -1308371, -1101364, 491036, -670929, 358156]
[-55696, -25985, -446789, -1307808, -1100157, 492216, -670705, 360174]
[-57037, -26194, -445349, -1307182, -1099479, 492569, -669701, 360471]
[-54002, -26071, -431280, -1307008, -1100064, 491804, -669036, 359960]
[-53873, -26095, -419052, -1307321, -1100538, 491103, -670230, 361026]
[-55232, -26253, -419580, -1307683, -1100036, 491383, -671066, 361979]
[-55721, -26644, -419945, -1308100, -1100557, 490195, -670917, 361358]
[-55606, -25873, -407467, -1307431, -1099787, 491543, -669007, 362334]
[-56816, -25750, -393709, -1307134, -1098681, 493186, -669808, 361656]
[-55989, -25948, -393747, -1308304, -1099501, 491736, -671362, 361789]
[-58136, -27016, -396380, -1309283, -1100451, 490517, -671419, 362840]
[-55307, -26365, -388908, -1308541, -1100354, 490980, -669485, 365033]
[-53111, -25376, -377332, -1307034, -1099712, 491511, -668908, 366646]
[-56707, -25811, -378866, -1307321, -1099987, 491441, -670312, 367413]
[-54636, -24739, -384754, -1307711, -1100203, 490493, -669703, 368088]
